,gender,age,race,location,risk,workers number,annual turnover,principal,legal status,establish time,credit purchase,funds injections,previous turndown,written plan,regular management account,product or service development,business innovation,loss or profit,credit balance,finance qualification for manager,turnover growth rate,final outcomes,Binary Y,new annual turnover,new workers number,new funds injections,new location,new gender,new establish time,new race,new age,size
3482,1,4,1,11,1,6,11,1,4,6,1,1,2,1,1,1,0,1,8,1,2,1,1,6,3,1,1,1,1,1,1,2
3483,1,3,9,6,2,5,11,8,4,4,1,1,2,1,1,0,1,1,5,1,2,2,1,6,3,1,0,1,1,0,1,2
3484,1,2,1,9,2,4,8,3,4,6,1,1,2,1,1,1,1,1,7,1,2,1,1,5,3,1,0,1,1,1,0,3
3485,1,3,1,6,2,4,9,9,4,6,2,1,2,1,0,1,0,3,1,1,3,1,1,5,3,1,0,1,1,1,1,3
3486,1,4,1,5,2,4,10,4,4,6,1,1,2,1,1,1,0,1,7,1,2,1,1,6,3,1,0,1,1,1,1,3
3487,1,3,1,10,1,4,8,4,4,6,1,1,2,1,1,0,1,1,1,1,2,1,1,5,3,1,1,1,1,1,1,3
3488,1,4,1,1,2,3,8,5,4,6,1,1,2,1,1,0,0,3,1,1,3,1,1,5,2,1,0,1,1,1,1,3
3489,1,3,1,1,1,4,8,3,4,6,1,1,2,0,1,1,1,3,1,1,3,1,1,5,3,1,0,1,1,1,1,3
3490,1,3,1,1,1,5,8,3,4,6,1,2,2,0,1,0,1,1,1,1,2,1,1,5,3,2,0,1,1,1,1,3
3491,1,3,1,7,2,3,10,3,4,5,1,1,2,0,1,0,1,1,1,1,2,1,1,6,2,1,0,1,1,1,1,1
3492,1,2,1,6,4,3,11,7,4,6,1,1,2,0,1,1,1,1,1,1,3,1,1,6,2,1,0,1,1,1,0,3
3493,1,3,1,9,2,4,9,5,4,6,1,1,2,1,1,0,0,3,6,1,3,1,1,5,3,1,0,1,1,1,1,3
3494,1,3,1,9,2,4,9,6,4,5,1,1,2,0,1,1,1,1,1,1,2,1,1,5,3,1,0,1,1,1,1,3
3495,2,2,1,9,4,2,8,1,1,6,1,2,2,1,0,1,1,1,1,2,2,1,1,5,1,2,0,0,1,1,0,0
3496,1,2,1,9,4,1,1,1,1,2,1,1,1,1,1,0,0,1,2,2,3,4,0,1,1,1,0,1,0,1,0,0
3497,1,1,1,12,4,1,8,3,1,2,2,2,2,0,1,0,0,1,1,2,3,3,0,5,1,2,0,1,0,1,0,0
3498,2,3,1,1,4,2,3,3,4,2,1,2,2,0,0,0,0,1,1,2,3,1,1,2,1,2,0,0,0,1,1,0
3499,2,3,1,4,4,2,3,5,1,2,2,1,2,0,1,0,0,1,3,2,3,1,1,2,1,1,0,0,0,1,1,0
3500,1,3,1,4,4,2,2,3,1,2,2,1,2,0,1,0,0,1,2,2,3,1,1,1,1,1,0,1,0,1,1,0
3501,2,2,12,10,4,2,3,5,1,3,2,3,1,1,0,1,0,1,2,2,2,4,0,2,1,2,1,0,1,0,0,0
3502,1,2,1,11,4,1,3,2,1,2,2,1,1,0,0,0,1,1,2,2,3,3,0,2,1,1,1,1,0,1,0,0
3503,2,2,15,1,3,2,4,5,1,1,2,3,2,1,0,0,0,1,2,2,3,1,1,2,1,2,0,0,0,0,0,0
3504,2,1,12,10,3,2,1,9,4,2,2,3,1,1,1,1,1,2,2,1,3,4,0,1,1,2,1,0,0,0,0,0
3505,1,2,1,8,4,1,3,4,1,4,2,1,2,0,0,0,0,1,2,2,4,1,1,2,1,1,0,1,1,1,0,0
3506,2,3,3,4,2,2,5,1,3,6,2,3,2,1,0,0,1,2,2,2,3,4,0,3,1,2,0,0,1,0,1,0
3507,2,3,1,4,3,2,3,9,1,6,2,1,2,0,0,0,0,2,2,1,3,1,1,2,1,1,0,0,1,1,1,0
3508,2,3,1,9,4,3,5,5,1,3,2,1,2,1,1,0,1,1,3,2,2,1,1,3,2,1,0,0,1,1,1,3
3509,2,3,1,4,2,3,7,5,4,6,2,1,2,1,0,0,0,1,4,2,2,2,1,4,2,1,0,0,1,1,1,3
3510,1,3,1,4,2,2,7,1,2,6,1,3,2,1,1,0,1,1,2,2,1,1,1,4,1,2,0,1,1,1,1,0
3511,1,3,1,9,4,2,6,1,4,6,1,2,2,1,1,1,1,2,1,2,2,1,1,3,1,2,0,1,1,1,1,0
3512,1,3,1,8,4,3,6,9,4,5,1,1,2,1,1,1,1,1,6,1,1,1,1,3,2,1,0,1,1,1,1,3
3513,1,3,1,9,3,1,7,2,4,4,1,2,1,1,1,1,1,1,3,2,2,2,1,4,1,2,0,1,1,1,1,0
3514,2,3,1,1,2,2,5,5,4,5,1,1,2,0,1,0,1,1,1,2,2,1,1,3,1,1,0,0,1,1,1,0
3515,1,3,1,4,1,1,8,1,1,6,2,1,2,1,0,1,1,1,1,1,2,4,0,5,1,1,0,1,1,1,1,0
3516,3,2,1,5,3,3,6,1,2,6,1,1,1,0,1,0,0,1,1,2,3,4,0,3,2,1,0,1,1,1,0,3
3517,1,2,1,11,3,3,8,9,4,4,1,1,1,1,1,0,0,1,6,2,1,3,0,5,2,1,1,1,1,1,0,3
3518,1,3,1,10,3,1,5,7,1,6,2,1,2,0,1,0,1,1,7,1,1,4,0,3,1,1,1,1,1,1,1,0
3519,1,3,1,11,3,1,5,8,1,5,1,3,2,0,0,0,0,1,2,2,4,2,1,3,1,2,1,1,1,1,1,0
3520,1,3,1,11,3,1,3,3,1,4,1,3,2,0,0,0,0,1,2,1,4,1,1,2,1,2,1,1,1,1,1,0
3521,1,3,1,4,4,3,9,2,4,5,1,1,2,0,1,0,0,3,1,2,3,1,1,5,2,1,0,1,1,1,1,1
3522,1,3,8,10,4,3,5,4,1,4,1,1,2,0,0,0,0,2,1,1,3,4,0,3,2,1,1,1,1,0,1,3
3523,1,2,1,5,4,1,3,4,1,4,2,1,2,0,0,0,0,1,2,2,3,3,0,2,1,1,0,1,1,1,0,0
3524,1,3,1,4,4,2,1,3,1,6,1,1,1,0,1,0,1,1,1,2,3,4,0,1,1,1,0,1,1,1,1,0
3525,3,4,1,3,2,2,4,3,2,6,1,3,2,0,1,0,0,1,1,1,3,1,1,2,1,2,0,1,1,1,1,0
3526,1,3,1,4,3,3,8,8,4,3,1,2,2,1,1,1,1,3,4,1,2,1,1,5,2,2,0,1,1,1,1,3
3527,1,4,1,9,2,2,1,1,2,6,1,1,2,1,0,0,1,2,2,1,2,1,1,1,1,1,0,1,1,1,1,0
3528,2,3,1,1,1,3,7,7,4,6,1,1,2,0,1,1,1,1,7,2,2,1,1,4,2,1,0,0,1,1,1,3
3529,1,3,1,3,4,2,6,4,4,6,1,3,1,0,0,0,0,2,2,1,2,2,1,3,1,2,0,1,1,1,1,0
3530,2,2,1,11,3,2,5,8,2,4,2,1,2,0,1,0,0,1,1,1,3,1,1,3,1,1,1,0,1,1,0,0
3531,1,4,1,11,3,2,1,1,1,6,2,1,1,0,0,0,0,3,2,2,4,4,0,1,1,1,1,1,1,1,1,0
3532,1,3,1,4,3,2,5,2,4,6,1,3,1,0,1,1,1,1,2,2,4,1,1,3,1,2,0,1,1,1,1,0
3533,1,4,1,9,3,3,6,7,1,6,1,1,2,0,1,0,1,1,1,2,2,1,1,3,2,1,0,1,1,1,1,3
3534,2,3,1,4,2,2,8,8,4,4,1,1,2,1,1,0,1,3,7,2,3,1,1,5,1,1,0,0,1,1,1,0
3535,1,3,1,11,2,2,4,7,3,6,2,3,2,0,1,0,0,1,1,2,3,1,1,2,1,2,1,1,1,1,1,0
3536,1,2,13,10,4,2,2,4,4,4,2,3,2,1,1,0,1,1,1,2,3,1,1,1,1,2,1,1,1,0,0,0
3537,1,3,12,5,4,4,8,8,2,3,1,1,2,0,0,0,0,2,2,1,1,1,1,5,3,1,0,1,1,0,1,3
3538,1,3,13,8,4,1,2,6,1,5,2,3,2,0,0,0,0,1,3,2,3,4,0,1,1,2,0,1,1,0,1,0
3539,2,3,5,10,3,2,3,9,4,6,1,1,2,1,1,0,0,1,2,2,4,1,1,2,1,1,1,0,1,0,1,0
3540,1,2,1,3,3,1,2,9,1,6,2,1,1,0,0,0,1,1,2,2,3,1,1,1,1,1,0,1,1,1,0,0
3541,2,4,1,4,4,2,5,6,4,6,1,1,2,1,1,0,0,1,3,2,2,1,1,3,1,1,0,0,1,1,1,0
3542,2,3,1,3,3,2,5,9,1,6,2,3,2,0,1,0,0,1,1,2,3,1,1,3,1,2,0,0,1,1,1,0
3543,2,3,1,5,2,2,3,7,2,6,1,1,2,0,0,0,0,1,2,2,2,1,1,2,1,1,0,0,1,1,1,0
3544,3,2,1,9,2,2,6,6,3,3,2,3,2,1,1,1,1,1,2,2,1,4,0,3,1,2,0,1,1,1,0,0
3545,1,2,1,1,2,2,6,5,4,3,2,1,2,1,0,0,0,1,5,2,2,1,1,3,1,1,0,1,1,1,0,0
3546,1,3,1,8,4,2,4,5,4,5,1,1,2,0,0,0,1,1,2,1,2,4,0,2,1,1,0,1,1,1,1,0
3547,1,4,1,9,2,1,8,2,1,6,2,1,2,0,1,1,1,1,2,1,2,1,1,5,1,1,0,1,1,1,1,0
3548,1,3,1,8,1,1,4,1,1,6,2,1,2,0,0,0,0,1,2,2,3,1,1,2,1,1,0,1,1,1,1,0
3549,1,4,3,1,3,1,8,6,4,6,1,1,2,0,1,0,0,1,1,2,2,1,1,5,1,1,0,1,1,0,1,0
3550,1,3,1,8,2,2,6,6,4,2,1,3,1,0,0,1,1,1,2,1,3,4,0,3,1,2,0,1,0,1,1,0
3551,1,3,3,1,1,3,6,1,2,6,2,1,2,0,0,0,0,1,1,2,1,1,1,3,2,1,0,1,1,0,1,3
3552,1,2,1,4,1,2,5,2,4,6,1,1,2,0,0,0,0,1,1,2,2,1,1,3,1,1,0,1,1,1,0,0
3553,1,4,1,7,4,1,8,6,4,5,1,3,1,0,0,0,0,2,5,2,4,4,0,5,1,2,0,1,1,1,1,0
3554,1,3,8,10,4,2,6,7,1,6,1,3,2,1,1,1,0,1,4,2,3,4,0,3,1,2,1,1,1,0,1,0
3555,1,4,1,10,4,2,6,7,1,6,2,1,2,0,1,0,0,1,2,1,3,1,1,3,1,1,1,1,1,1,1,0
3556,1,3,1,8,3,1,3,7,1,6,1,1,2,0,0,1,0,1,3,2,3,1,1,2,1,1,0,1,1,1,1,0
3557,1,2,8,10,3,2,6,7,4,5,1,2,2,1,0,0,0,1,1,1,3,1,1,3,1,2,1,1,1,0,0,0
3558,1,3,1,12,2,3,7,1,4,4,1,1,2,0,1,0,0,2,1,2,4,1,1,4,2,1,0,1,1,1,1,3
3559,1,3,1,7,1,3,9,1,4,6,1,1,2,0,1,0,0,1,1,2,3,1,1,5,2,1,0,1,1,1,1,1
3560,1,3,1,7,3,2,11,7,4,6,1,1,1,0,1,0,0,1,9,1,2,1,1,6,1,1,0,1,1,1,1,3
3561,1,3,1,3,2,3,8,2,4,6,1,1,2,1,1,1,1,1,1,1,3,1,1,5,2,1,0,1,1,1,1,3
3562,1,2,1,5,1,6,8,4,4,4,1,1,2,1,1,0,1,1,1,1,3,1,1,5,3,1,0,1,1,1,0,3
3563,1,2,1,5,2,3,4,4,4,6,1,3,2,0,1,0,1,1,1,2,3,1,1,2,2,2,0,1,1,1,0,3
3564,1,3,1,11,2,3,8,2,4,5,1,1,1,1,1,1,1,1,7,2,1,1,1,5,2,1,1,1,1,1,1,3
3565,1,2,1,6,2,3,9,4,4,4,2,2,2,1,1,1,1,1,5,2,2,1,1,5,2,2,0,1,1,1,0,1
3566,1,2,1,1,2,4,9,9,4,6,1,1,2,0,1,1,1,1,1,1,2,1,1,5,3,1,0,1,1,1,0,3
3567,1,3,1,9,1,5,8,8,1,6,1,2,2,1,1,0,1,1,6,1,3,1,1,5,3,2,0,1,1,1,1,3
3568,1,3,1,10,2,3,9,4,4,6,1,1,2,1,1,1,1,1,1,2,1,2,1,5,2,1,1,1,1,1,1,1
3569,1,3,1,3,2,3,8,2,4,6,1,1,2,0,1,0,0,1,1,1,2,1,1,5,2,1,0,1,1,1,1,3
3570,2,4,1,5,1,3,9,4,4,6,1,3,2,1,1,1,0,1,5,2,3,2,1,5,2,2,0,0,1,1,1,1
3571,1,3,1,4,2,4,8,7,4,6,1,2,2,0,1,0,0,1,6,1,1,2,1,5,3,2,0,1,1,1,1,3
3572,3,2,1,6,3,3,9,2,3,6,1,2,2,1,1,1,1,2,1,2,4,1,1,5,2,2,0,1,1,1,0,1
3573,1,3,1,10,2,4,8,9,4,4,2,1,2,0,0,0,0,1,1,1,3,1,1,5,3,1,1,1,1,1,1,3
3574,1,3,1,4,4,3,8,8,4,6,1,1,2,0,1,0,0,1,1,1,2,1,1,5,2,1,0,1,1,1,1,3
3575,1,3,1,7,2,3,9,3,4,6,1,1,2,1,1,0,0,1,6,1,3,1,1,5,2,1,0,1,1,1,1,1
3576,1,2,1,8,2,3,7,5,3,3,1,1,1,0,0,0,1,1,1,2,3,2,1,4,2,1,0,1,1,1,0,3
3577,1,3,1,2,2,3,8,3,4,6,1,1,2,0,1,0,1,1,1,2,3,1,1,5,2,1,0,1,1,1,1,3
3578,1,3,1,1,3,6,8,9,2,6,2,1,2,1,1,0,1,1,1,2,3,1,1,5,3,1,0,1,1,1,1,3
3579,1,2,1,3,2,3,9,6,4,6,2,1,2,1,1,0,1,1,5,1,2,1,1,5,2,1,0,1,1,1,0,1
3580,1,3,1,5,2,3,3,4,1,5,2,2,2,0,0,0,0,1,2,2,3,4,0,2,2,2,0,1,1,1,1,3
3581,1,4,1,11,3,3,9,6,1,6,2,2,2,0,1,0,1,1,5,1,3,1,1,5,2,2,1,1,1,1,1,1
3582,3,3,1,11,2,3,8,7,3,6,2,1,2,0,1,0,0,1,9,2,3,1,1,5,2,1,1,1,1,1,1,3
3583,1,2,1,4,3,3,9,4,4,5,1,1,2,1,1,0,1,2,7,1,4,1,1,5,2,1,0,1,1,1,0,1
3584,1,3,1,7,2,3,8,4,4,6,1,1,2,1,1,0,1,1,3,2,2,1,1,5,2,1,0,1,1,1,1,3
3585,2,2,1,11,2,3,6,9,2,3,1,3,1,1,1,1,1,2,2,2,1,3,0,3,2,2,1,0,1,1,0,3
3586,1,3,1,11,2,3,8,7,4,6,1,1,2,1,1,0,0,1,1,1,2,1,1,5,2,1,1,1,1,1,1,3
3587,1,2,1,5,1,2,8,1,2,5,1,1,2,0,1,0,1,1,1,1,2,1,1,5,1,1,0,1,1,1,0,0
3588,1,3,1,5,2,4,12,2,4,6,1,1,2,1,1,1,1,1,7,1,1,1,1,6,3,1,0,1,1,1,1,2
3589,2,2,1,12,3,2,5,4,2,6,2,1,2,1,1,0,0,1,4,2,3,1,1,3,1,1,0,0,1,1,0,0
3590,3,3,1,10,3,3,8,9,2,6,1,1,2,0,0,0,0,1,1,2,3,1,1,5,2,1,1,1,1,1,1,3
3591,1,2,1,10,1,3,7,7,4,5,2,1,2,1,1,0,0,1,1,2,3,1,1,4,2,1,1,1,1,1,0,3
3592,1,3,1,10,1,3,12,2,4,6,1,1,2,0,1,0,0,1,1,2,2,1,1,6,2,1,1,1,1,1,1,3
3593,1,3,1,10,1,3,8,7,4,6,2,1,2,0,1,0,0,1,1,1,2,1,1,5,2,1,1,1,1,1,1,3
3594,2,4,1,3,1,3,4,8,3,5,2,1,2,1,1,0,1,1,1,2,1,1,1,2,2,1,0,0,1,1,1,3
3595,1,3,1,7,2,3,10,4,4,5,2,1,2,0,1,0,0,1,7,1,3,1,1,6,2,1,0,1,1,1,1,1
3596,2,2,3,10,2,2,6,9,4,3,1,1,2,0,1,0,0,2,5,1,3,4,0,3,1,1,1,0,1,0,0,0
3597,1,3,1,7,2,3,6,9,4,3,2,3,1,1,1,0,1,1,4,2,3,2,1,3,2,2,0,1,1,1,1,3
3598,2,2,1,10,2,3,4,8,2,5,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,0,3
3599,1,4,1,11,2,3,6,5,1,5,2,1,2,0,0,0,0,1,4,1,4,1,1,3,2,1,1,1,1,1,1,3
3600,1,3,8,10,1,2,7,4,2,6,1,1,2,0,0,0,0,1,7,2,3,1,1,4,1,1,1,1,1,0,1,0
3601,1,3,1,11,1,4,8,2,4,6,1,1,2,0,1,0,0,2,7,1,1,1,1,5,3,1,1,1,1,1,1,3
3602,1,4,1,4,3,2,5,9,4,4,1,1,2,0,0,0,1,2,2,1,2,2,1,3,1,1,0,1,1,1,1,0
3603,1,2,1,9,2,3,2,8,2,6,2,2,2,0,1,0,0,1,1,2,3,4,0,1,2,2,0,1,1,1,0,3
3604,2,3,1,10,2,3,8,7,4,6,2,1,2,0,1,1,1,1,1,1,1,1,1,5,2,1,1,0,1,1,1,3
3605,2,2,1,3,2,3,8,5,4,5,1,2,2,1,1,0,1,1,5,1,2,1,1,5,2,2,0,0,1,1,0,3
3606,1,2,1,11,2,3,8,2,3,6,1,1,2,1,1,1,1,1,1,2,3,1,1,5,2,1,1,1,1,1,0,3
3607,1,3,1,6,2,4,8,2,4,6,2,1,2,0,1,1,1,1,7,1,3,1,1,5,3,1,0,1,1,1,1,3
3608,2,3,1,9,3,3,8,3,3,5,1,1,2,0,0,0,0,1,7,2,3,1,1,5,2,1,0,0,1,1,1,3
3609,2,3,1,10,2,3,8,3,3,6,1,1,2,1,1,0,1,1,1,2,1,1,1,5,2,1,1,0,1,1,1,3
3610,1,3,1,1,2,2,6,5,1,6,2,1,2,1,1,0,1,2,1,2,3,1,1,3,1,1,0,1,1,1,1,0
3611,2,1,1,5,2,3,5,3,4,6,1,1,2,0,1,0,0,1,2,2,2,1,1,3,2,1,0,0,1,1,0,3
3612,1,2,1,3,2,3,8,3,4,6,1,2,2,1,0,0,1,1,6,2,2,1,1,5,2,2,0,1,1,1,0,3
3613,1,4,1,4,1,3,9,7,4,6,1,1,2,0,1,0,1,1,7,1,2,1,1,5,2,1,0,1,1,1,1,1
3614,1,3,2,8,4,3,10,6,4,6,1,1,2,1,1,0,1,1,6,1,2,1,1,6,2,1,0,1,1,0,1,1
3615,1,3,1,5,3,3,8,6,4,4,2,1,2,1,1,0,1,1,2,1,2,1,1,5,2,1,0,1,1,1,1,3
3616,1,3,1,9,2,6,5,7,3,5,2,2,1,1,1,1,1,2,7,1,2,1,1,3,3,2,0,1,1,1,1,3
3617,2,2,1,10,3,2,8,3,3,6,1,2,2,1,1,0,0,1,2,2,4,2,1,5,1,2,1,0,1,1,0,0
3618,2,2,4,8,1,3,6,8,2,5,1,1,2,1,1,0,1,1,3,2,3,1,1,3,2,1,0,0,1,0,0,3
3619,1,2,1,10,1,3,12,2,4,6,1,1,2,1,1,1,1,1,1,1,3,2,1,6,2,1,1,1,1,1,0,3
3620,1,3,1,5,2,3,5,9,2,6,1,3,1,1,1,0,0,1,3,1,2,1,1,3,2,2,0,1,1,1,1,3
3621,1,2,1,3,3,2,8,9,4,6,1,2,2,1,1,1,1,1,5,2,1,1,1,5,1,2,0,1,1,1,0,0
3622,1,2,1,3,2,4,8,3,4,6,1,1,2,1,1,0,1,1,7,1,2,1,1,5,3,1,0,1,1,1,0,3
3623,1,2,3,1,2,3,4,9,4,3,1,2,2,1,0,0,0,1,1,2,2,4,0,2,2,2,0,1,1,0,0,3
3624,2,3,1,4,1,3,9,1,2,6,1,1,2,1,1,1,0,1,6,2,3,1,1,5,2,1,0,0,1,1,1,1
3625,1,3,1,5,1,3,9,6,4,6,1,1,2,0,1,0,1,1,7,2,2,1,1,5,2,1,0,1,1,1,1,1
3626,1,4,8,10,3,3,8,7,4,2,2,1,1,1,1,1,1,1,7,2,3,3,0,5,2,1,1,1,0,0,1,3
3627,1,3,1,8,2,3,8,9,4,5,1,1,2,1,0,0,0,1,1,2,3,2,1,5,2,1,0,1,1,1,1,3
3628,1,2,1,7,2,3,7,9,4,6,1,3,2,0,1,1,1,1,2,1,2,1,1,4,2,2,0,1,1,1,0,3
3629,1,2,3,10,1,3,7,7,4,6,1,2,2,0,1,0,1,1,3,2,2,2,1,4,2,2,1,1,1,0,0,3
3630,1,3,1,7,1,3,9,1,4,4,1,1,2,1,1,1,0,3,1,2,3,1,1,5,2,1,0,1,1,1,1,1
3631,1,4,1,7,1,3,9,1,4,6,1,1,2,0,1,0,0,3,1,2,3,1,1,5,2,1,0,1,1,1,1,1
3632,1,3,1,7,2,3,10,1,4,6,1,1,2,0,1,0,0,1,1,2,2,1,1,6,2,1,0,1,1,1,1,1
3633,1,3,1,3,3,3,9,6,4,6,1,1,2,1,1,0,1,1,7,2,1,1,1,5,2,1,0,1,1,1,1,1
3634,1,3,1,2,2,2,10,7,3,6,1,3,2,1,0,1,1,1,1,2,2,1,1,6,1,2,0,1,1,1,1,3
3635,1,3,1,4,1,2,5,8,4,4,2,1,2,0,1,0,0,1,6,2,3,1,1,3,1,1,0,1,1,1,1,0
3636,1,4,1,3,3,3,7,7,3,6,1,3,2,0,1,0,0,1,1,1,4,1,1,4,2,2,0,1,1,1,1,3
3637,1,3,1,3,2,3,9,7,4,6,2,1,2,1,1,0,0,3,1,1,3,1,1,5,2,1,0,1,1,1,1,1
3638,1,3,1,3,2,5,10,7,3,6,2,2,2,1,1,0,0,1,1,1,2,1,1,6,3,2,0,1,1,1,1,3
3639,2,3,2,12,1,3,6,8,2,6,2,1,2,1,0,0,0,1,3,1,4,1,1,3,2,1,0,0,1,0,1,3
3640,1,3,1,2,2,3,9,1,4,6,1,1,2,0,1,0,1,3,2,1,2,1,1,5,2,1,0,1,1,1,1,1
3641,1,2,1,8,2,4,8,3,4,6,1,1,2,0,1,0,1,1,1,1,2,1,1,5,3,1,0,1,1,1,0,3
3642,1,2,1,8,2,4,8,3,4,6,1,1,2,1,0,0,0,1,1,1,2,1,1,5,3,1,0,1,1,1,0,3
3643,1,2,1,7,2,3,7,8,4,4,1,1,2,0,1,0,1,1,1,2,3,1,1,4,2,1,0,1,1,1,0,3
3644,1,4,1,8,1,4,10,8,4,5,1,2,2,1,1,0,1,1,1,1,2,2,1,6,3,2,0,1,1,1,1,3
3645,1,3,1,6,3,6,11,5,4,6,1,1,2,0,1,1,1,1,1,2,2,1,1,6,3,1,0,1,1,1,1,2
3646,1,2,1,6,2,6,12,5,4,6,1,1,2,1,1,1,1,1,9,1,1,1,1,6,3,1,0,1,1,1,0,2
3647,1,3,3,3,2,4,10,3,4,5,1,1,2,0,1,1,1,1,7,1,2,1,1,6,3,1,0,1,1,0,1,3
3648,1,3,1,3,2,4,10,3,4,6,1,1,2,1,1,1,1,1,1,2,2,1,1,6,3,1,0,1,1,1,1,3
3649,1,3,1,4,3,4,9,3,4,6,1,1,2,0,1,0,0,3,1,2,3,1,1,5,3,1,0,1,1,1,1,3
3650,1,2,1,4,1,4,8,9,4,6,2,1,2,0,1,0,1,1,1,1,3,1,1,5,3,1,0,1,1,1,0,3
3651,1,3,1,4,2,3,10,3,4,6,1,1,2,0,1,0,0,1,9,2,2,1,1,6,2,1,0,1,1,1,1,1
3652,1,3,1,10,1,4,9,1,4,6,1,1,2,0,1,0,1,3,1,2,3,1,1,5,3,1,1,1,1,1,1,3
3653,1,3,1,9,2,5,11,6,4,4,1,2,2,0,1,1,1,1,1,2,2,1,1,6,3,2,0,1,1,1,1,2
3654,1,3,8,7,1,5,10,8,4,6,1,1,2,0,1,0,1,1,8,2,2,1,1,6,3,1,0,1,1,0,1,3
3655,1,3,1,7,1,4,10,1,4,6,2,1,2,0,1,0,1,2,1,2,4,2,1,6,3,1,0,1,1,1,1,3
3656,1,2,1,7,3,4,9,7,4,6,1,1,2,1,1,1,1,1,8,2,2,1,1,5,3,1,0,1,1,1,0,3
3657,1,3,1,1,2,5,10,6,4,6,2,1,2,0,1,0,0,1,8,2,2,1,1,6,3,1,0,1,1,1,1,3
3658,2,3,1,1,4,6,11,8,4,6,1,1,2,0,1,1,1,1,1,1,2,1,1,6,3,1,0,0,1,1,1,2
3659,1,2,1,5,1,4,12,3,4,6,1,1,2,0,1,0,0,2,1,1,4,1,1,6,3,1,0,1,1,1,0,2
3660,1,4,1,9,2,4,9,3,4,6,1,1,2,1,1,0,0,2,4,1,3,1,1,5,3,1,0,1,1,1,1,3
3661,1,2,1,9,1,6,11,9,4,6,1,1,2,1,1,1,0,1,7,1,2,1,1,6,3,1,0,1,1,1,0,2
3662,1,3,1,11,3,1,5,1,1,3,1,3,1,0,0,1,1,2,2,2,1,1,1,3,1,2,1,1,1,1,1,0
3663,2,1,1,1,4,2,6,3,4,3,1,3,2,1,1,0,0,1,1,2,3,1,1,3,1,2,0,0,1,1,0,0
3664,2,2,1,2,4,1,2,9,1,4,2,2,2,0,0,1,0,3,1,2,4,1,1,1,1,2,0,0,1,1,0,0
3665,3,3,1,11,1,3,5,1,2,1,1,1,2,1,1,1,1,1,5,2,3,1,1,3,2,1,1,1,0,1,1,3
3666,1,3,1,3,1,1,2,1,1,6,1,1,2,1,1,0,1,1,1,1,4,1,1,1,1,1,0,1,1,1,1,0
3667,1,2,1,11,4,2,4,5,3,3,2,3,2,0,0,0,0,1,3,2,3,4,0,2,1,2,1,1,1,1,0,0
3668,2,2,8,4,4,3,5,5,4,2,2,3,2,1,1,1,1,1,1,1,3,1,1,3,2,2,0,0,0,0,0,3
3669,1,3,1,6,4,2,8,2,2,5,2,1,1,0,1,1,1,1,1,2,3,1,1,5,1,1,0,1,1,1,1,0
3670,1,2,1,8,3,3,8,9,3,4,1,1,2,1,1,0,1,1,5,1,1,1,1,5,2,1,0,1,1,1,0,3
3671,2,2,1,7,4,1,4,4,1,4,1,1,2,0,1,0,1,2,1,2,3,1,1,2,1,1,0,0,1,1,0,0
3672,1,2,1,7,4,2,6,1,1,1,1,3,2,1,1,1,1,2,2,2,3,1,1,3,1,2,0,1,0,1,0,0
3673,1,3,1,7,4,1,1,4,1,2,2,3,1,0,0,1,1,1,1,1,3,1,1,1,1,2,0,1,0,1,1,0
3674,1,2,1,7,4,2,8,3,1,1,1,2,1,1,0,1,1,1,1,1,3,1,1,5,1,2,0,1,0,1,0,0
3675,1,3,1,8,2,2,5,4,4,4,2,2,2,1,0,0,0,1,1,2,2,1,1,3,1,2,0,1,1,1,1,0
3676,2,3,1,9,1,2,5,7,4,6,2,1,2,1,1,1,1,1,1,2,3,1,1,3,1,1,0,0,1,1,1,0
3677,1,2,1,5,1,3,6,1,4,6,2,2,2,0,0,0,0,3,1,2,3,1,1,3,2,2,0,1,1,1,0,3
3678,1,3,1,9,2,2,7,2,4,6,1,3,2,0,0,0,0,1,1,2,2,4,0,4,1,2,0,1,1,1,1,0
3679,3,3,1,5,2,2,5,1,2,6,2,2,2,0,1,1,1,1,1,2,3,4,0,3,1,2,0,1,1,1,1,0
3680,1,2,1,1,2,2,7,1,1,5,2,1,2,0,1,0,1,1,1,2,3,1,1,4,1,1,0,1,1,1,0,0
3681,1,2,1,4,4,1,2,6,1,3,2,1,1,0,0,0,0,1,1,2,3,1,1,1,1,1,0,1,1,1,0,0
3682,2,2,1,4,1,3,6,7,4,5,2,1,2,0,1,0,1,1,5,1,2,1,1,3,2,1,0,0,1,1,0,3
3683,1,2,1,6,3,3,7,3,4,6,1,2,2,0,1,0,1,1,4,1,2,1,1,4,2,2,0,1,1,1,0,3
3684,2,2,1,11,2,3,8,3,4,5,2,2,2,0,0,0,0,1,5,2,2,1,1,5,2,2,1,0,1,1,0,3
3685,1,3,1,11,2,3,7,5,1,4,1,3,1,1,1,0,1,2,1,1,4,1,1,4,2,2,1,1,1,1,1,3
3686,1,3,1,11,3,3,9,2,4,6,1,1,2,1,1,1,1,1,1,1,2,1,1,5,2,1,1,1,1,1,1,1
3687,2,2,1,10,2,5,9,4,4,5,1,2,2,1,1,1,1,1,5,1,4,1,1,5,3,2,1,0,1,1,0,3
